status	path	lb_added	main_removed	decision	basis
A	tests/computer_network_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/dc_motor_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/dispatch_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/domain_application_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/elevator_invariants_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/empirical_control_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/external_module_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/factmachine_markets_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/factmachine_math_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/factory_floor_track3t_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/feasibility_pipeline_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/float_bias_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/genetic_tsp_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/incremental_lp_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/internal_solver_network_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/ip_mip_des_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/iterator_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/learning_optimization_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/lp_test.rs	8	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/math_blocks_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/mdp_adjacent_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/milp_bnb_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/multistage_stochastic_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/network_flow_test.rs	101	0	HARVEST	substantive main-lb test; unique cases ported into src/des/test where additive
A	tests/network_mutex_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/neural_animation_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/neural_network_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/newsvendor_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/nonlinear_forecasting_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/nonlinear_optimization_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/numeric_test.rs	116	0	HARVEST	substantive main-lb test; unique cases ported into src/des/test where additive
A	tests/observability_controllability_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/optimal_control_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/optimization_as_des_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/output_routing_policy_test.rs	196	0	HARVEST	substantive main-lb test; unique cases ported into src/des/test where additive
A	tests/preconditions_test.rs	78	0	HARVEST	substantive main-lb test; unique cases ported into src/des/test where additive
A	tests/probability_decision_test.rs	64	0	HARVEST	substantive main-lb test; unique cases ported into src/des/test where additive
A	tests/queue_bias_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/random_variables_test.rs	281	0	HARVEST	substantive main-lb test; unique cases ported into src/des/test where additive
A	tests/shortest_path_test.rs	189	0	HARVEST	substantive main-lb test; unique cases ported into src/des/test where additive
A	tests/signal_transforms_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/simulated_annealing_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/soccer_test.rs	8	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/statistical_optimization_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/stochastic_lp_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/stochastic_sde_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/temp_control_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/test.rs	8	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/transform_entity_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/ts_test.rs	8	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/universal_model_spec_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/validation_test.rs	453	0	HARVEST	substantive main-lb test; unique cases ported into src/des/test where additive
A	tests/visual_block_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tests/wind_mppt_test.rs	11	0	SKIP	8-11 line placeholder; my src/des/test version is the real test
A	tools/migrate_ts_tree.js	274	0	SKIP	main-lb migration tool; not needed by main
